id_genera;id_generado;fecha
5215;69131;19/08/1970
9774;69132;21/09/1917
6752;69133;30/03/1945
4628;69134;28/12/1991
4159;69135;21/06/1908
9073;69136;04/03/1921
5509;69137;01/11/1901
5005;69138;07/09/1981
8995;69139;31/12/2010
8432;69140;25/12/1943
480;69141;16/10/1969
7646;69142;22/12/1960
422;69143;19/10/1962
9851;69144;29/08/1976
2990;69145;06/02/2010
1830;69146;01/05/1933
9510;69147;27/10/1911
1870;69148;13/03/1981
3743;69149;22/08/1946
7175;69150;01/05/1917
6109;69151;27/08/1922
2452;69152;15/03/2000
4342;69153;20/07/1998
8200;69154;08/03/1909
5887;69155;18/01/1915
1750;69156;17/10/1965
4805;69157;20/05/1914
5665;69158;23/06/1928
3282;69159;05/02/1932
1167;69160;13/03/1960
8403;69161;03/07/1945
6796;69162;19/02/1970
6502;69163;18/05/1947
3510;69164;19/07/1993
40;69165;20/12/2008
2288;69166;15/10/2013
7451;69167;14/04/1978
3073;69168;25/07/1999
8542;69169;09/02/1993
3105;69170;01/01/2011
5332;69171;01/04/1972
9483;69172;25/11/1950
6083;69173;22/06/2000
6458;69174;03/07/1970
5303;69175;21/10/1943
4793;69176;16/02/1980
6227;69177;31/03/1938
1882;69178;26/01/1979
5276;69179;08/12/2003
2611;69180;22/06/1987
4528;69181;09/09/1997
9502;69182;18/02/1912
7877;69183;10/12/1982
4814;69184;06/04/1947
4136;69185;01/08/1979
383;69186;14/11/1932
1811;69187;16/10/2004
7219;69188;23/07/1990
8997;69189;14/12/1973
4580;69190;14/10/2006
5808;69191;21/02/2005
7929;69192;26/09/1935
4727;69193;30/12/1989
7886;69194;27/09/1901
3181;69195;15/04/1989
5902;69196;27/01/1924
2124;69197;27/02/1937
9461;69198;14/05/1916
4574;69199;18/01/1956
3473;69200;21/05/1998
4615;69201;01/07/1929
5757;69202;23/10/1905
9104;69203;18/10/1989
1296;69204;22/03/1962
5817;69205;16/01/1916
3647;69206;19/05/2007
6978;69207;03/09/1959
3189;69208;25/11/1930
5822;69209;17/03/1990
3990;69210;22/03/2019
9355;69211;17/08/1987
8479;69212;03/10/1936
1226;69213;17/10/1983
4853;69214;05/02/1907
7556;69215;26/08/2016
2467;69216;16/10/1975
1631;69217;30/03/1985
7586;69218;03/02/1921
3645;69219;05/08/2007
4176;69220;22/09/1955
7070;69221;28/10/1945
1539;69222;21/01/2015
6394;69223;08/02/1954
9232;69224;17/05/1964
1973;69225;02/02/1956
6576;69226;31/01/1982
4203;69227;11/04/2008
6056;69228;19/05/1906
8774;69229;12/08/1974
9154;69230;21/09/1997
3090;69231;18/11/1990
2737;69232;26/04/1917
8338;69233;23/11/2016
7885;69234;31/08/1903
216;69235;04/07/1936
791;69236;24/05/2004
80;69237;10/11/1973
6235;69238;28/06/1925
1946;69239;10/01/1997
2955;69240;24/09/1933
2109;69241;10/04/1972
2722;69242;02/07/1959
3275;69243;02/07/1999
6597;69244;10/02/1909
6752;69245;06/06/1906
6888;69246;31/01/1991
3872;69247;08/06/1956
4557;69248;01/12/1919
9705;69249;16/10/1932
5281;69250;20/01/1992
5389;69251;15/02/1953
9302;69252;19/02/1959
9817;69253;07/12/1974
2057;69254;13/09/1957
8384;69255;17/06/1957
2864;69256;10/07/1928
7584;69257;23/03/1903
7999;69258;20/11/2005
5596;69259;22/06/1934
1744;69260;05/07/1954
2885;69261;12/04/1985
1120;69262;13/11/1987
5057;69263;19/08/1984
4253;69264;17/05/1942
4577;69265;30/10/1981
4206;69266;19/08/1906
5243;69267;01/09/2012
4797;69268;17/03/1984
5153;69269;23/09/1952
5507;69270;08/10/1923
6722;69271;02/03/2014
9348;69272;26/05/1918
7624;69273;28/01/2008
5122;69274;10/12/2001
286;69275;02/07/1956
415;69276;27/11/2015
2739;69277;20/02/2015
4273;69278;27/10/1923
8699;69279;04/05/1901
3837;69280;10/12/1981
9064;69281;20/11/1970
7813;69282;21/06/1921
6742;69283;19/03/1963
6698;69284;11/06/1912
9916;69285;16/06/1964
587;69286;18/01/1993
6666;69287;03/03/1932
3704;69288;16/12/1920
883;69289;06/09/1944
3270;69290;07/06/1981
1982;69291;23/09/1988
1482;69292;06/03/2012
7183;69293;30/07/1913
3698;69294;09/04/1957
3217;69295;07/12/2015
9393;69296;12/01/1915
3209;69297;27/12/1976
3757;69298;22/06/1929
7720;69299;04/02/1963
4620;69300;03/09/1954
6456;69301;04/03/1943
9340;69302;07/02/1960
7023;69303;26/08/1952
1259;69304;13/12/1925
822;69305;04/01/1954
6491;69306;22/11/1955
5881;69307;21/10/1988
45;69308;08/04/1964
6249;69309;30/01/1953
9198;69310;23/08/2006
5545;69311;23/04/1921
3477;69312;21/11/1928
7807;69313;21/06/1926
1189;69314;28/12/1991
5035;69315;03/06/1911
718;69316;18/03/1937
3346;69317;11/02/1945
745;69318;03/03/1974
9499;69319;04/03/1909
6126;69320;04/01/1977
1551;69321;20/07/1955
4850;69322;30/05/1954
8747;69323;04/05/1954
904;69324;15/07/1994
3150;69325;15/08/1988
2505;69326;21/06/1958
3183;69327;05/08/1993
6725;69328;27/06/1904
1594;69329;14/02/1963
9373;69330;22/07/1958
236;69331;21/02/1962
2388;69332;08/04/1930
8091;69333;24/10/1964
9520;69334;14/03/1986
3798;69335;25/10/1993
9362;69336;12/03/1979
982;69337;17/04/1982
8718;69338;10/08/1926
2566;69339;19/10/2018
5296;69340;15/06/1957
4662;69341;06/04/2014
2375;69342;29/05/1927
5896;69343;13/12/1955
8378;69344;04/02/1991
5649;69345;25/02/2015
6783;69346;02/05/1928
1311;69347;17/07/1952
6314;69348;29/08/1998
1508;69349;24/05/1995
7587;69350;24/11/1987
9803;69351;29/03/2003
6281;69352;21/08/2002
3235;69353;11/03/1903
3951;69354;12/06/1916
6264;69355;02/01/2015
7725;69356;04/09/1946
2703;69357;16/04/2007
1069;69358;10/03/1993
7553;69359;16/10/1998
5362;69360;29/01/2014
4391;69361;20/03/1975
7246;69362;19/06/1956
5740;69363;13/03/2019
7555;69364;07/07/1920
4902;69365;04/05/1980
6779;69366;11/07/1929
259;69367;20/02/1959
6333;69368;19/03/2010
7116;69369;05/10/1937
8481;69370;01/07/1918
5344;69371;16/07/1923
5941;69372;26/01/1962
6422;69373;29/06/1919
9544;69374;31/12/1905
1801;69375;09/12/2018
9395;69376;16/02/1981
6718;69377;21/05/1942
7640;69378;20/07/1929
9270;69379;11/02/2017
1026;69380;23/08/1913
1560;69381;16/04/1940
3577;69382;23/07/1947
6915;69383;02/10/1980
7702;69384;11/09/1917
7156;69385;11/09/1981
1415;69386;23/09/1939
3953;69387;01/09/1903
8092;69388;17/11/1924
6919;69389;16/07/1929
8105;69390;13/05/1978
9472;69391;21/05/1913
7027;69392;28/04/1905
5590;69393;02/01/2017
8684;69394;11/07/1972
9812;69395;20/03/1966
259;69396;08/11/2013
7215;69397;07/11/2017
7651;69398;11/10/2004
725;69399;28/08/1986
2375;69400;28/01/1902
4900;69401;22/02/1986
3441;69402;24/11/1986
1302;69403;01/08/1943
6783;69404;21/09/1910
118;69405;27/09/1917
2681;69406;29/09/1970
1128;69407;31/05/1947
3690;69408;29/11/1972
9155;69409;09/01/1970
8977;69410;26/01/1988
4668;69411;12/03/2012
1476;69412;18/08/1942
7733;69413;08/05/1989
4175;69414;17/08/1960
6203;69415;06/11/2012
7958;69416;22/08/1953
335;69417;06/03/2004
590;69418;27/04/1995
8422;69419;12/12/2012
1677;69420;30/04/1996
9399;69421;21/12/1985
2395;69422;24/07/1950
5544;69423;24/01/1984
496;69424;24/04/1974
3906;69425;02/06/1962
6779;69426;30/12/1945
4219;69427;04/05/2006
7290;69428;01/04/1968
8252;69429;17/02/2013
3128;69430;10/05/1996
2640;69431;02/10/1940
4090;69432;15/06/2016
1523;69433;20/01/1943
8554;69434;23/12/1903
4615;69435;25/11/1987
1686;69436;24/05/2017
4550;69437;12/03/1903
9035;69438;01/12/1993
2412;69439;06/06/2007
2824;69440;31/01/2012
855;69441;28/08/1951
5177;69442;07/01/1978
6985;69443;28/05/1941
7071;69444;15/11/1960
3544;69445;25/08/1905
8868;69446;17/01/1910
9719;69447;18/05/1942
7558;69448;04/05/1925
9275;69449;01/02/1902
4049;69450;30/08/1983
6614;69451;22/03/1923
3931;69452;15/11/1982
5440;69453;22/06/1946
3065;69454;18/11/1915
2562;69455;16/10/2005
6151;69456;04/08/1922
616;69457;02/05/1950
2408;69458;23/03/1989
2922;69459;03/09/1967
7933;69460;29/04/1942
1101;69461;14/12/1917
4728;69462;17/03/1962
5114;69463;21/03/1920
9114;69464;05/09/1940
8681;69465;24/05/1923
2156;69466;13/01/1927
4750;69467;30/07/1972
3931;69468;01/01/2007
68;69469;07/11/1992
5706;69470;11/03/1931
9224;69471;12/04/2005
1303;69472;10/05/1929
7637;69473;28/01/1959
7543;69474;28/06/1981
179;69475;14/02/1982
3585;69476;02/02/1916
3925;69477;08/10/1936
3958;69478;10/12/1966
5973;69479;26/10/1904
3496;69480;16/02/1949
5052;69481;09/09/1953
6697;69482;21/02/1945
9873;69483;24/03/2003
3435;69484;23/03/1940
3673;69485;15/03/2001
9301;69486;25/04/1942
450;69487;28/04/1971
3358;69488;18/08/1907
5479;69489;13/04/1997
4308;69490;31/01/1929
2936;69491;05/04/1964
8353;69492;09/11/2001
1192;69493;20/02/2000
8838;69494;05/07/1906
9545;69495;03/05/1914
1308;69496;06/05/1926
1038;69497;01/10/1908
724;69498;10/11/2004
3802;69499;25/03/1958
9877;69500;15/03/1994
5551;69501;25/08/1999
7671;69502;15/11/1943
8507;69503;27/12/1997
3531;69504;11/02/1992
9219;69505;20/10/1939
6162;69506;31/10/1911
5306;69507;01/11/1912
5100;69508;17/08/1929
6558;69509;01/10/2003
523;69510;16/06/1970
1921;69511;20/10/2010
1486;69512;28/03/1910
1947;69513;05/03/1954
26;69514;12/11/1975
3520;69515;05/05/2008
8026;69516;25/06/1937
4131;69517;03/11/1917
8256;69518;04/12/1901
8314;69519;03/12/1938
3867;69520;19/05/2015
5486;69521;28/11/1975
3151;69522;10/03/1933
6183;69523;10/06/1960
9760;69524;09/09/1998
7126;69525;29/10/1981
7432;69526;14/12/1900
8643;69527;02/08/1974
8450;69528;16/01/1933
7585;69529;16/05/1950
4765;69530;29/08/1967
9665;69531;04/06/1940
5071;69532;13/10/1969
2894;69533;14/10/1957
7624;69534;10/11/1994
3912;69535;19/05/1969
6084;69536;11/11/1919
8602;69537;09/04/2002
5294;69538;28/02/1948
3893;69539;17/03/1919
615;69540;26/12/1930
2606;69541;20/07/1920
5080;69542;31/07/1905
5107;69543;02/05/1932
8356;69544;23/02/1970
9516;69545;18/08/1946
1694;69546;11/03/2016
5338;69547;26/04/2010
7112;69548;20/08/1901
4105;69549;30/12/1965
3122;69550;13/05/1923
1543;69551;04/08/1980
8091;69552;11/01/1984
1035;69553;05/10/2017
7474;69554;28/11/1912
5525;69555;20/09/1951
6803;69556;11/01/1996
8292;69557;26/04/2010
9809;69558;06/04/1906
3871;69559;30/07/1992
5753;69560;04/01/1934
788;69561;03/01/1909
2870;69562;08/03/2015
8649;69563;30/05/1958
860;69564;08/10/1940
1451;69565;08/02/1900
2188;69566;09/12/1944
9358;69567;02/09/1987
1141;69568;12/07/1935
4814;69569;15/04/2006
613;69570;16/03/1926
7065;69571;09/03/1996
6918;69572;02/08/1998
4336;69573;07/12/1951
3754;69574;01/12/1937
5826;69575;16/04/2018
5214;69576;16/02/1999
9694;69577;26/06/1982
7901;69578;01/04/2013
2685;69579;26/03/1955
1430;69580;08/09/1931
9994;69581;28/07/1937
2257;69582;20/10/1985
4042;69583;02/05/1970
8186;69584;09/06/1913
7711;69585;21/08/1947
2468;69586;15/08/1927
2207;69587;27/08/1949
6262;69588;09/02/1971
2320;69589;23/12/1924
5441;69590;31/10/1932
29;69591;01/11/1979
3105;69592;17/02/1902
7939;69593;27/05/2015
4898;69594;29/09/1973
2461;69595;19/04/1900
1991;69596;09/11/1912
6317;69597;13/12/1940
6185;69598;19/04/2002
3964;69599;07/02/2001
7872;69600;11/09/2016
3065;69601;24/09/2007
9828;69602;09/10/1905
4116;69603;07/08/1937
3211;69604;07/06/1914
4040;69605;25/12/2019
5660;69606;20/11/2006
5191;69607;17/03/1978
2179;69608;27/05/1976
2170;69609;04/09/2005
6622;69610;01/11/1985
8003;69611;06/02/1990
6363;69612;11/11/1974
9751;69613;05/11/2012
1760;69614;11/11/1999
2059;69615;18/11/1952
7461;69616;02/10/1900
9949;69617;18/05/2015
8400;69618;29/07/1962
3140;69619;17/09/1912
1164;69620;26/04/1913
3448;69621;17/02/1989
2426;69622;28/02/1958
5439;69623;02/03/1947
1468;69624;06/04/2009
1082;69625;13/12/1913
8989;69626;03/07/1918
4230;69627;06/09/1914
7017;69628;04/01/1972
7759;69629;06/05/2017
6235;69630;29/10/1945
2336;69631;01/05/1921
393;69632;22/10/1983
2284;69633;02/09/1944
1733;69634;06/10/1942
59;69635;03/09/1925
889;69636;29/06/2001
7445;69637;26/02/1979
6597;69638;25/03/1947
5320;69639;23/11/2010
3546;69640;27/11/2018
6981;69641;17/03/1970
5280;69642;23/05/1971
5473;69643;19/06/1903
8189;69644;21/03/2018
3085;69645;30/08/1924
9363;69646;10/01/1917
9205;69647;08/05/1954
3005;69648;09/04/1904
6908;69649;21/01/1946
7019;69650;06/07/1994
6800;69651;26/02/1951
378;69652;27/05/1952
7493;69653;07/10/2009
4203;69654;24/03/1973
1408;69655;31/08/1944
5508;69656;10/06/1995
3643;69657;10/12/1903
5942;69658;07/03/1957
2839;69659;18/12/1987
6256;69660;08/09/1968
4772;69661;07/12/1971
9335;69662;16/04/1900
8592;69663;22/09/1966
9686;69664;25/02/2004
6121;69665;22/11/1966
2567;69666;07/08/1954
2157;69667;06/06/1909
8684;69668;05/12/1987
3181;69669;22/05/2012
6817;69670;25/04/1923
5542;69671;19/08/1984
4520;69672;07/11/1972
5078;69673;28/04/1957
3545;69674;06/01/1917
4927;69675;14/03/1978
5126;69676;23/02/1956
8177;69677;16/09/1988
1672;69678;01/05/1952
7183;69679;07/12/1962
4240;69680;29/08/1904
8928;69681;11/01/1996
8956;69682;23/12/1991
8492;69683;21/01/1950
4937;69684;31/10/1915
7304;69685;17/08/1923
5733;69686;02/06/1934
8000;69687;06/03/2012
975;69688;11/02/1926
7317;69689;31/10/1949
6334;69690;19/02/2010
3365;69691;18/11/1918
3699;69692;25/01/1932
818;69693;13/12/1979
9593;69694;11/10/1975
3930;69695;11/08/1993
647;69696;11/01/1913
1799;69697;28/08/2019
5652;69698;22/01/1930
5521;69699;05/08/1965
8584;69700;31/10/1953
7817;69701;18/07/1973
865;69702;03/09/1918
1066;69703;08/05/1933
6457;69704;17/11/2011
1795;69705;07/04/1931
8007;69706;05/05/1981
5160;69707;27/01/1973
7841;69708;29/04/1911
4942;69709;18/09/1993
7156;69710;04/11/1946
365;69711;29/04/1901
8017;69712;03/07/1962
2001;69713;12/09/2001
766;69714;28/09/1950
6219;69715;06/04/1999
6945;69716;14/05/1921
9403;69717;14/03/1928
3962;69718;12/02/2019
1548;69719;21/07/1997
2379;69720;17/04/1940
7115;69721;04/06/1938
6479;69722;24/07/1983
6144;69723;27/06/1918
3306;69724;25/08/1965
4774;69725;14/05/1941
9431;69726;21/04/1962
3163;69727;15/03/1973
1682;69728;23/01/1977
2425;69729;18/09/1925
7659;69730;02/02/1935
1307;69731;30/10/1984
2463;69732;09/02/1918
541;69733;27/02/1941
3594;69734;10/03/1954
8172;69735;14/01/1982
3398;69736;17/05/1969
3795;69737;12/01/1918
1051;69738;20/03/2008
6634;69739;10/09/1961
4889;69740;28/09/1959
1145;69741;25/06/1997
7143;69742;23/08/1974
7878;69743;21/11/1913
7594;69744;12/01/1963
7434;69745;18/03/1901
2018;69746;01/09/1974
4720;69747;23/11/1971
6943;69748;31/12/1966
2668;69749;01/09/1962
893;69750;08/10/2018
5581;69751;19/01/1981
2720;69752;04/12/1967
583;69753;19/08/1924
5994;69754;12/06/1965
7850;69755;07/04/2010
1139;69756;27/09/1906
7985;69757;11/12/1969
3414;69758;27/01/1951
4402;69759;03/02/1901
4293;69760;20/04/1964
5329;69761;30/10/1923
7250;69762;04/12/1987
426;69763;06/04/2016
8424;69764;26/08/1943
4739;69765;14/02/1958
15;69766;19/07/1976
350;69767;22/02/1917
5551;69768;13/09/1969
3732;69769;26/06/1965
6002;69770;25/11/1902
4142;69771;27/12/1986
6161;69772;29/08/1952
446;69773;17/08/1915
3597;69774;25/10/1966
2038;69775;31/01/1910
1760;69776;07/09/1993
25;69777;02/08/1925
4796;69778;09/08/1950
8954;69779;31/12/1931
1130;69780;09/03/2005
103;69781;02/08/2003
2110;69782;21/08/1920
9776;69783;26/05/1957
2469;69784;10/09/1969
6748;69785;22/07/1956
6998;69786;20/02/2012
6297;69787;19/08/1994
3167;69788;25/11/2001
4976;69789;27/01/1922
1003;69790;12/07/1995
4654;69791;29/08/1941
2132;69792;13/09/1928
3737;69793;09/11/2016
2323;69794;01/11/1916
5134;69795;31/08/1983
9892;69796;19/06/1904
5865;69797;21/09/1996
4565;69798;02/06/1917
6128;69799;26/03/1904
215;69800;15/02/1900
687;69801;26/01/2006
829;69802;26/06/1903
6500;69803;28/06/1980
9128;69804;27/07/1994
4620;69805;31/03/1949
9809;69806;14/11/1946
2733;69807;03/10/1982
4028;69808;08/05/1965
6472;69809;27/05/1922
9270;69810;29/11/2001
6945;69811;01/10/1940
5558;69812;24/08/1991
8548;69813;01/02/1958
5474;69814;23/07/1978
4536;69815;22/03/1926
9052;69816;29/12/1963
979;69817;30/03/1996
4972;69818;04/11/1927
7872;69819;20/04/1997
3040;69820;22/12/1904
8487;69821;27/11/1933
6882;69822;28/05/1985
5533;69823;09/11/1991
1481;69824;01/04/1963
3560;69825;11/11/2002
7809;69826;23/10/2018
5327;69827;08/11/1959
8222;69828;27/05/1930
329;69829;04/11/1900
182;69830;02/10/1970
3391;69831;10/03/1981
5188;69832;16/03/1936
4953;69833;11/01/1958
8840;69834;18/01/1952
2776;69835;04/04/1917
4976;69836;05/12/1998
4258;69837;06/04/1914
7772;69838;02/11/1950
2586;69839;02/12/1925
1891;69840;06/09/1913
4012;69841;15/06/1979
526;69842;23/09/1918
1043;69843;20/06/1942
5279;69844;10/04/1984
2106;69845;08/12/1965
8971;69846;20/05/1922
4943;69847;01/02/1952
614;69848;25/08/1942
934;69849;11/10/1922
7553;69850;23/12/1920
9427;69851;18/02/1985
8227;69852;05/09/1969
5979;69853;07/03/1965
2453;69854;17/04/1939
2805;69855;10/08/1925
5234;69856;18/02/1941
8818;69857;25/09/1919
6446;69858;02/06/1948
1843;69859;01/02/1946
8508;69860;29/10/2001
9041;69861;28/11/1917
3506;69862;15/06/1973
72;69863;21/05/1975
1239;69864;06/07/2005
75;69865;12/07/1962
6901;69866;06/08/2006
6645;69867;29/08/1966
5054;69868;12/12/1979
3283;69869;13/03/1943
744;69870;08/10/1921
1265;69871;05/08/1956
9157;69872;22/07/1977
8113;69873;11/01/1931
4331;69874;22/04/2017
6502;69875;24/02/2015
8014;69876;05/03/1994
7225;69877;19/10/1935
2320;69878;11/07/1930
1396;69879;29/01/1913
5376;69880;15/12/1997
9111;69881;02/01/1958
208;69882;28/05/2016
1907;69883;19/08/1995
1364;69884;11/06/1950
2913;69885;09/07/1988
3840;69886;18/04/1939
3986;69887;03/03/1983
898;69888;14/11/1933
2939;69889;23/06/2002
9827;69890;22/09/2001
1485;69891;17/09/2012
6616;69892;23/10/1909
1979;69893;07/11/1933
6825;69894;31/10/1937
6058;69895;15/03/2009
3112;69896;24/03/1951
6443;69897;08/02/1995
1187;69898;12/12/1935
5316;69899;21/03/1905
8586;69900;27/11/1953
4112;69901;10/09/1915
3120;69902;04/08/1988
8414;69903;14/11/1974
7345;69904;29/09/1922
9756;69905;03/10/1975
8539;69906;07/06/1955
8635;69907;04/11/1900
3173;69908;25/05/1906
2464;69909;08/01/2000
1543;69910;11/06/1943
8355;69911;25/05/1934
5958;69912;27/08/1902
1777;69913;02/03/1995
717;69914;04/01/1944
2516;69915;10/04/1959
1826;69916;09/07/1956
722;69917;19/04/1902
9161;69918;18/05/1963
1562;69919;28/02/1963
4427;69920;13/03/1954
2789;69921;10/05/1905
688;69922;06/01/1924
8685;69923;26/03/1913
7069;69924;06/07/2015
3318;69925;14/12/1995
6575;69926;23/10/1958
9947;69927;02/11/1975
6284;69928;21/02/1962
3530;69929;16/04/1914
7695;69930;18/11/1923
9523;69931;16/06/1923
4679;69932;29/06/1956
4440;69933;05/09/1978
3736;69934;23/06/1920
5407;69935;21/06/1982
3329;69936;02/07/1917
5577;69937;27/03/1965
7952;69938;26/03/1972
1550;69939;25/05/1926
837;69940;24/10/1968
9440;69941;14/04/1971
8687;69942;15/09/1972
964;69943;25/07/2014
5450;69944;06/12/1976
6427;69945;17/09/1982
7334;69946;13/01/1943
7497;69947;05/07/1990
3752;69948;08/04/1920
8833;69949;29/11/1924
8190;69950;31/08/1922
5007;69951;07/01/1948
6281;69952;29/04/1917
9055;69953;17/02/1902
8301;69954;05/03/1921
5359;69955;28/05/1985
5374;69956;20/09/1921
4142;69957;13/12/1969
2350;69958;01/02/1965
1624;69959;05/08/1997
2413;69960;27/01/1970
6790;69961;21/11/1900
6185;69962;29/05/2015
9066;69963;15/07/1968
1010;69964;01/01/1993
8789;69965;30/11/1921
2345;69966;30/09/2012
3078;69967;09/10/1938
2923;69968;11/03/1961
5115;69969;12/05/1942
8623;69970;07/08/1933
7534;69971;26/12/1942
1461;69972;19/11/1934
6918;69973;27/09/1919
6823;69974;30/10/1989
4196;69975;01/02/1977
1853;69976;14/08/1945
3814;69977;06/10/1910
1496;69978;10/04/1922
6142;69979;24/04/1978
5868;69980;16/02/2007
8631;69981;20/05/1900
8968;69982;23/08/2018
953;69983;12/02/1912
6984;69984;17/04/1933
7844;69985;18/08/1949
267;69986;05/10/2015
2223;69987;20/08/1911
5339;69988;08/12/1982
7862;69989;11/05/1991
1161;69990;28/05/1912
460;69991;24/09/1919
5531;69992;15/09/1921
3920;69993;16/04/1995
2230;69994;16/05/1987
9853;69995;07/12/1999
9320;69996;07/09/1962
8196;69997;27/02/1904
7332;69998;14/09/1902
5918;69999;09/11/1916
6164;70000;09/05/1927
1146;70001;30/05/1928
7400;70002;10/08/1944
6148;70003;11/03/2018
8698;70004;07/02/1909
1889;70005;05/02/1944
3829;70006;20/04/1928
6906;70007;24/08/1954
732;70008;03/03/1938
8338;70009;27/01/1983
2284;70010;28/01/1964
1761;70011;31/10/1903
5930;70012;11/01/1966
8515;70013;31/08/1912
6794;70014;04/10/1993
9622;70015;20/06/2018
9878;70016;11/01/2006
2750;70017;01/11/1914
9517;70018;06/02/1914
8537;70019;14/11/1932
1146;70020;19/04/2004
7419;70021;16/02/1950
5264;70022;06/07/1990
9057;70023;10/08/1922
5490;70024;30/09/1905
6498;70025;29/06/2012
8139;70026;27/05/1963
3883;70027;09/03/1977
9751;70028;10/11/1909
4724;70029;04/03/1980
1290;70030;24/01/1994
3797;70031;16/08/2005
3061;70032;05/09/1964
5195;70033;29/03/1953
159;70034;22/10/1959
1870;70035;01/08/1939
1283;70036;17/03/1945
2814;70037;20/09/1950
1112;70038;20/12/2000
3197;70039;18/01/1944
493;70040;02/04/1903
7145;70041;25/10/1928
87;70042;18/12/2019
4824;70043;16/03/1982
911;70044;11/01/1990
1208;70045;22/04/1987
7201;70046;02/08/1912
741;70047;23/07/1928
7103;70048;19/11/1931
3669;70049;13/02/1946
9922;70050;27/09/1935
2594;70051;28/12/1962
9031;70052;19/12/1999
8630;70053;28/05/1913
3789;70054;06/09/2008
9604;70055;29/03/1945
4782;70056;14/06/1917
3497;70057;24/07/2012
9677;70058;26/11/1998
4367;70059;13/04/1967
5739;70060;02/05/1999
1723;70061;25/01/1907
9699;70062;26/06/1905
7270;70063;09/01/1908
7656;70064;05/08/1950
3399;70065;12/04/1903
843;70066;23/06/1909
8929;70067;30/11/1961
6384;70068;01/11/1994
741;70069;17/01/2016
631;70070;25/07/1977
9152;70071;16/04/2011
6725;70072;07/01/1980
125;70073;16/06/1956
8504;70074;02/07/1963
2967;70075;28/02/1970
297;70076;26/10/1914
3878;70077;21/11/1943
733;70078;20/02/1940
3202;70079;29/12/1972
661;70080;03/07/1903
1486;70081;02/10/1972
9905;70082;15/12/1929
9238;70083;05/01/1979
3175;70084;09/02/1991
3032;70085;02/07/1996
778;70086;06/08/1947
3549;70087;12/04/1934
3916;70088;14/10/1934
4928;70089;30/11/1992
7630;70090;14/08/1972
2369;70091;29/11/1966
8465;70092;22/09/1961
3146;70093;24/11/1941
6036;70094;16/01/1996
4730;70095;28/05/1952
265;70096;15/09/2013
1476;70097;23/07/1902
2246;70098;21/08/1905
5367;70099;08/01/1938
5596;70100;30/06/1937
9368;70101;03/07/1963
1532;70102;05/06/1917
4906;70103;07/05/1930
8892;70104;02/01/1907
6013;70105;20/08/1971
6256;70106;08/09/2019
7241;70107;25/03/2003
1841;70108;15/08/2005
7686;70109;26/10/2019
6648;70110;27/12/2019
4314;70111;16/04/1923
8438;70112;23/09/1978
2905;70113;31/08/1944
4625;70114;16/08/1934
1403;70115;14/07/2004
3973;70116;14/10/2006
404;70117;13/03/2009
63;70118;24/11/2011
7138;70119;15/02/1955
6729;70120;12/03/2017
8511;70121;24/04/1960
8979;70122;07/07/1952
3184;70123;12/12/2014
7819;70124;03/02/2000
5691;70125;05/09/1936
6571;70126;28/07/1902
6082;70127;26/04/2002
3388;70128;04/06/1918
9139;70129;07/03/1994
2688;70130;03/12/1901
422;70131;15/10/1983
2688;70132;09/08/1907
3635;70133;10/02/2005
5903;70134;26/11/1902
3761;70135;12/02/1997
637;70136;24/12/2000
1457;70137;18/05/2016
3584;70138;12/02/1929
8803;70139;26/08/1976
1545;70140;13/07/1900
5441;70141;17/02/1997
4035;70142;19/12/1914
1681;70143;27/10/1918
6294;70144;21/09/1995
6124;70145;27/02/1919
6207;70146;04/03/2003
615;70147;07/05/1964
5692;70148;11/03/2006
1265;70149;28/02/1950
3112;70150;04/12/1922
33;70151;16/06/1948
5701;70152;03/09/1921
7314;70153;12/08/2001
881;70154;22/04/1986
5344;70155;15/04/1983
5679;70156;22/02/2015
6380;70157;31/01/1935
5538;70158;29/12/1964
5783;70159;29/03/1995
8409;70160;16/11/1961
8799;70161;20/01/1912
9250;70162;02/01/2017
7629;70163;28/03/1987
6616;70164;13/06/2018
3660;70165;30/11/1976
7795;70166;16/09/1939
7668;70167;27/05/1983
6903;70168;18/08/2006
6545;70169;13/08/2006
1507;70170;14/05/1928
1646;70171;09/11/1938
7588;70172;29/07/2002
7110;70173;07/09/1968
9680;70174;16/02/1911
3735;70175;02/12/1923
1417;70176;30/10/1918
9718;70177;08/12/1953
5303;70178;07/11/1958
1097;70179;14/09/1939
8776;70180;18/05/1972
2932;70181;03/12/1992
9778;70182;21/10/1900
8564;70183;29/03/2007
9527;70184;18/02/1935
4160;70185;26/04/1974
4024;70186;09/11/1967
1439;70187;18/06/1926
7128;70188;08/02/2017
6433;70189;23/08/1984
7265;70190;29/07/1989
1567;70191;19/03/2012
9461;70192;23/05/2004
19;70193;12/06/1926
790;70194;27/12/1985
9157;70195;19/03/1998
5652;70196;24/01/1959
3553;70197;16/11/2016
7907;70198;06/11/1911
18;70199;05/12/1944
643;70200;15/11/2011
5240;70201;19/09/1963
2881;70202;01/05/1952
8246;70203;05/02/1991
7812;70204;09/02/1904
973;70205;27/12/1957
1903;70206;28/01/1952
1318;70207;16/02/1981
3429;70208;06/06/1983
8556;70209;13/11/2012
5649;70210;05/07/1961
6081;70211;16/07/2005
5770;70212;22/05/1915
4;70213;23/01/1932
9386;70214;07/09/1977
